EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2953008;1;01/12/1993;1;73,6;248,4;5;9;1;1;0;2060,19995117187;1;28,6;0;0;0;73,6;5,2;3,6;3,8;0;0;0;0;0;43,4;0;29,4;0;0;0;0;0;0;0;0;0;0;41,2;19,6;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/1994;1;27,3;78,7;24;5;1;1;0;2174,19995117187;1;0;0;0;0;0;0;0;0;17,6;21,2;0;0;0;0;0;0;0;0;0;0;0;0;0;27,3;10,2;2,4;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/02/1994;1;87,4;342;14;12;1;1;0;2174,19995117187;1;33,4;0;0;6,2;17,4;0;0;0;0;5,4;0;55,8;0;87,4;7,2;0;59,8;29,2;0;0;0;3,8;19,2;0;17,2;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2953008;1;01/03/1994;1;21,8;72,4;19;6;1;1;0;2174,19995117187;1;18,2;0;0;0;0;0;0;0;4,6;0;0;0;0;0;0;0;0;17,8;21,8;0;7,2;0;0;0;0;2,8;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/04/1994;1;37,4;154;18;7;1;1;0;2174,19995117187;1;0;0;0;0;0;4,2;32,4;0;0;0;8,2;0;0;0;0;0;0;37,4;0;0;23,2;0;0;0;15,2;33,4;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/05/1994;1;86,2;254,6;25;8;1;1;0;2174,19995117187;1;0;0;0;18,8;0;0;0;0;5,4;11,2;0;35,4;43,2;0;0;0;0;0;0;0;0;0;3,2;0;86,2;0;0;0;0;0;51,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1994;1;29,4;146,4;19;9;1;1;0;2174,19995117187;1;4,2;0;0;13,8;0;12,4;10,2;0;0;0;0;0;0;0;0;20,4;19,2;20,4;29,4;0;0;0;0;16,4;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1994;1;69,2;270,1;30;11;1;1;0;2174,19995117187;1;40,2;5,4;0;0;0;62,4;32,2;0;3,6;0;0;0;0;0;0;0;0;0;0;0;0;23,4;16,2;0;4,6;0;2,6;0;10,3;69,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1994;1;114,2;196,6;15;6;1;1;0;2174,19995117187;1;0;9,4;0;0;0;0;0;0;0;21,6;0;0;0;0;114,2;32,4;0;0;0;0;0;0;0;0;0;0;0;13,6;5,4;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/09/1994;1;37,8;148,2;26;8;1;1;0;2174,19995117187;1;0;0;0;0;0;0;29,6;17,4;0;0;0;0;29,8;15,4;1,8;2,2;0;0;0;0;0;0;0;0;0;37,8;0;0;0;14,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/10/1994;1;73,4;219;13;9;1;1;0;2174,19995117187;1;0;6,4;0;13,8;0;0;0;0;0;0;0;0;73,4;14,2;0;4,4;4,2;57,2;0;31,2;0;0;0;14,2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/11/1994;1;40,2;156;29;7;1;1;0;2174,19995117187;1;24,6;0;0;0;37,4;0;0;0;37,2;2,6;0;0;0;0;10,6;0;0;3,4;0;0;0;0;0;0;0;0;0;0;40,2;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/12/1994;1;52,2;136,2;17;7;1;1;0;2174,19995117187;1;0;0;0;38,2;9,4;0;0;0;0;0;0;0;2,8;0;0;0;52,2;1,6;0;0;0;0;0;0;0;0;0;0;27,4;4,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/1995;1;26,2;149,4;21;10;1;1;0;1666,40002441406;1;0;0;0;0;0;10,8;0;0;25,4;1,8;0;0;0;10,4;0;7,8;14,8;0;0;0;26,2;0;0;0;7,8;19,8;0;24,6;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/02/1995;1;54,4;225,8;14;10;1;1;0;1666,40002441406;1;0;15,4;0;0;7,4;3,2;0;0;0;9,2;0;0;0;54,4;0;0;0;53,4;0;0;0;0;43,2;13,4;0;0;21,4;4,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2953008;1;01/03/1995;1;46,4;178;1;10;1;1;0;1666,40002441406;1;46,4;0;4,8;21,4;28,4;0;0;38,2;2,8;0;0;0;0;0;0;0;0;0;0;0;0;5,6;20,2;4,8;0;0;0;0;5,4;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/04/1995;1;48,6;97;1;7;1;1;0;1666,40002441406;1;48,6;6,4;0;0;0;0;0;0;0;16,2;1,8;0;0;0;0;0;8,4;0;0;6,2;0;0;0;0;0;0;0;0;9,4;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/05/1995;1;79,4;118,2;7;4;1;1;0;1666,40002441406;1;0;15,2;0;0;0;16,2;79,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,4;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1995;1;33,2;105,8;10;8;1;1;0;1666,40002441406;1;0;0;0;0;0;0;0;0;0;33,2;0;0;0;1,8;7,6;3,4;10,2;5,2;0;0;0;0;0;0;18,2;0;0;26,2;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1995;1;58,4;236,8;29;12;1;1;0;1666,40002441406;1;7,2;3,4;9,4;0;0;20,2;5,4;0;0;0;0;0;0;0;0;4,2;33,2;25,4;46,2;15,6;0;0;0;0;0;0;0;0;58,4;8,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1995;1;70,2;163;4;9;1;1;0;1666,40002441406;1;15,2;0;34,4;70,2;0;0;2,4;0;5,4;0;0;23,2;0;0;8,2;1,4;0;2,6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/09/1995;1;52,4;171,6;11;9;1;1;0;1666,40002441406;1;0;0;0;0;0;0;0;0;0;0;52,4;20,2;0;33,2;0;0;0;0;11,8;0;0;0;4,2;3,2;0;9,8;0;0;23,2;13,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/10/1995;1;24,2;105,2;4;8;1;1;0;1666,40002441406;1;0;1,6;0;24,2;6,4;0;0;20,2;0;0;0;0;0;0;0;0;0;0;0;0;21,2;0;0;0;0;2,6;23,6;5,4;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/11/1995;1;7,2;16,2;10;3;1;1;0;1666,40002441406;1;0;0;0;0;0;0;0;0;0;7,2;0;0;0;4,8;4,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/12/1995;1;33,8;99,4;26;7;1;1;0;1666,40002441406;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;0;0;0;29,4;11,2;12,4;33,8;6,2;4,6;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/1996;1;118,4;398,8;26;13;1;1;0;1651,30004882813;1;0;0;0;0;0;53,4;0;0;0;0;0;16,2;0;17,8;0;25,2;50,4;3,6;6,4;0;0;0;0;0;64,2;118,4;11,8;0;3,4;23,8;4,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/02/1996;1;57,2;203,4;5;12;1;1;0;1651,30004882813;1;3,4;0;0;4,2;57,2;0;0;0;22,4;40,4;2,6;0;0;0;0;15,2;0;0;0;0;3,4;0;0;31,4;3,2;10,2;0;0;9,8;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2953008;1;01/03/1996;1;43,2;58,8;30;4;1;1;0;1651,30004882813;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4,6;0;0;2,4;0;0;0;0;8,6;0;0;0;0;0;0;0;43,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/04/1996;1;61,2;172,6;3;10;1;1;0;1651,30004882813;1;0;0;61,2;40,8;5,4;0;13,4;0;0;33,8;0;0;4,4;0;0;5,4;0;0;0;0;0;0;0;1,8;4,8;1,6;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/05/1996;1;10,4;12;31;2;1;1;0;1651,30004882813;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,6;0;0;0;0;0;0;0;0;0;0;0;0;10,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1996;1;51,4;134,6;21;6;1;1;0;1651,30004882813;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,2;2,4;11,8;0;0;51,4;0;0;0;0;0;47,2;13,6;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1996;1;19,7;34,8;8;4;1;1;0;1651,30004882813;1;0;0;2,4;0;0;0;0;19,7;0;0;0;0;0;0;0;0;0;0;0;10,9;0;0;0;0;0;1,8;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1996;1;36,5;154,5;27;9;1;1;0;1651,30004882813;1;0;0;0;0;0;0;19,7;0;25,6;1,9;0;0;0;26,5;0;0;0;0;0;0;0;2,3;0;0;0;11,3;36,5;10,9;0;0;19,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/09/1996;1;31,5;105,7;1;10;1;1;0;1651,30004882813;1;31,5;0;0;0;0;0;0;15,7;5,6;0;0;0;0;0;0;17,5;0;0;0;0;0;0;4,9;2,2;12,7;4,8;7,6;3,2;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/10/1996;1;53,4;143;14;7;1;1;0;1651,30004882813;1;0;0;0;0;0;8,7;0;0;0;0;10,6;0;0;53,4;0;0;0;0;11,9;0;0;21,2;10,9;0;26,3;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/11/1996;1;29,7;121,6;10;7;1;1;0;1651,30004882813;1;7,9;12,9;23,4;0,6;0;0;0;23,2;0;29,7;0;0;0;0;0;23,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/12/1996;1;25,2;111,5;11;9;1;1;0;1651,30004882813;1;0;0;0;0;5,3;8,4;13,4;0;0;0;25,2;0;0;0;0;7,5;23,2;0;0;20,4;0;2,4;0;0;0;0;5,7;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/1997;1;33,4;119,8;15;6;1;1;0;1861,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21,7;33,4;0;0;0;23,8;5,2;0;0;0;0;0;0;0;0;0;33,2;2,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/02/1997;1;32,5;158,7;25;8;1;1;0;1861,5;1;0;0;8,2;0;9,5;13,7;0;0;0;0;26,8;0;0;0;0;0;14,3;0;0;29,5;0;0;0;24,2;32,5;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2953008;1;01/03/1997;1;3,5;8,4;6;3;1;1;0;1861,5;1;0;0;0;0;0;3,5;0;0;0;0;0;3,4;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/04/1997;1;40,9;61,8;20;4;1;1;0;1861,5;1;0;0;0;11,2;0;0;0;0;0;0;0;0;0;0;0;0;1,2;0;0;40,9;0;0;0;0;8,5;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/05/1997;1;79,3;100,6;20;4;1;1;0;1861,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;79,3;0;6,3;0;0;0;0;0;13,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1997;1;70,2;173,2;14;9;1;1;0;1861,5;1;0;0;2,3;0;0;20,4;1,3;0;0;0;0;2,3;0;70,2;0;3,4;0;0;43,5;0;0;0;2,2;0;27,6;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1997;1;26,2;91,2;20;8;1;1;0;1861,5;1;0;0;0;0;0;0;17,9;4,2;1,3;0;0;0;0;0;0;2,4;15,9;0;19,6;26,2;3,7;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1997;1;69,7;177,9;20;11;1;1;0;1861,5;1;2,9;22,7;20,4;29,3;0;0;6,7;2,5;4,8;0;0;0;0;0;0;0;0;0;0;69,7;12,4;0;2,3;4,2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/09/1997;1;23,2;71,2;10;5;1;1;0;1861,5;1;0;0;0;0;0;12,7;0;0;0;23,2;0;0;10,6;4,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,8;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/10/1997;1;86,2;465,2;5;15;1;1;0;1861,5;1;23,9;20,8;0;0;86,2;4,2;0;0;50,4;21,3;0;0;47,8;27,9;58,2;15,2;0;0;0;0;3,7;0;0;0;1,5;0;0;0;71,2;13,4;19,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/11/1997;1;59,2;210,5;24;13;1;1;0;1861,5;1;7,5;0;20,2;0;2,3;15,2;6,8;0;0;22,4;2,7;7,3;26,5;0;0;0;0;0;0;0;10,2;0;0;59,2;0;8,7;21,5;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/12/1997;1;52,3;223;28;11;1;1;0;1861,5;1;5,6;4,9;0;0;0;0;0;0;0;0;14,9;0;0;26,5;0;0;0;0;0;0;4,2;21,6;41,3;0;0;18,7;0;52,3;0;21,2;11,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/1998;1;65,2;200,5;7;11;1;1;0;2005,40002441406;1;0;13,9;0;0;4,5;8,5;65,2;0;0;0;0;2,5;0;0;0;4,5;0;0;0;0;0;0;10,3;0;15,5;0;30,5;0;5,3;0;39,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/02/1998;1;43,2;163,6;10;9;1;1;0;2005,40002441406;1;0;2,5;0;34,6;13,6;0;21,3;0;0;43,2;0;0;0;0;0;0;0;0;0;0;0;0;0;32,2;5,3;8,2;0;2,7;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2953008;1;01/03/1998;1;46,9;210;18;11;1;1;0;2005,40002441406;1;43,9;0;0;0;0;0;0;4,9;3,2;9,2;18,5;20,9;0;24,5;0;0;0;46,9;30,6;1,2;0;0;0;0;0;0;0;6,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/04/1998;1;57,9;276,7;7;9;1;1;0;2005,40002441406;1;0;0;0;0;0;0;57,9;0;0;0;0;43,2;51,3;18,4;0;0;17,7;12,9;0;0;0;0;13,2;13,9;0;0;0;48,2;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/05/1998;1;30,9;118,8;13;7;1;1;0;2005,40002441406;1;0;0;0;0;0;0;0;0;0;0;0;0;30,9;29,2;4,9;11,5;7,9;0;0;0;0;0;0;0;0;30,2;0;4,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1998;1;36,2;77,8;11;4;1;1;0;2005,40002441406;1;0;0;0;0;0;0;0;0;0;0;36,2;0;0;0;4,3;0;19,8;0;0;0;0;0;17,5;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1998;1;43,9;242,9;29;12;1;1;0;2005,40002441406;1;25,2;18,9;0;0;0;0;0;43,2;6,3;0;0;0;0;0;0;0;0;24,2;1,4;0;10,2;0;11,3;41,7;5,2;11,4;0;0;43,9;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1998;1;74,5;185,3;26;9;1;1;0;2005,40002441406;1;6,2;1,3;1,2;0;0;0;0;0;0;0;0;0;0;0;57,4;12,9;0;23,4;0;0;0;0;0;0;4,2;74,5;4,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/09/1998;1;75,2;224,2;18;11;1;1;0;2005,40002441406;1;0;0;4,7;19,3;0;12,2;0;8,5;0;0;0;2,4;30,2;0;0;0;0;75,2;4,5;0;0;0;0;0;3,7;0;60,3;3,2;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/10/1998;1;58,5;115,3;5;8;1;1;0;2005,40002441406;1;0;0;0;3,2;58,5;0;0;0;0;0;0;0;0;0;0;2,7;3,5;0;0;0;0;0;0;25,2;0;4,9;12,8;4,5;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/11/1998;1;21,2;70,4;17;6;1;1;0;2005,40002441406;1;0;0;0;2,4;0;0;8,9;0;0;0;0;0;0;13,5;0;0;21,2;4,9;0;0;0;0;0;0;19,5;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/12/1998;1;41,2;119,9;11;9;1;1;0;2005,40002441406;1;0;0;0;2,3;10,4;0;0;0;0;0;41,2;2,5;0;0;0;0;15,4;0;0;0;6,2;14,9;0;0;0;0;0;17,3;9,7;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/1999;1;54,9;102,5;29;7;1;1;0;1638,30004882813;1;0;0;0;0;0;0;0;0;0;0;0;3,4;0;2,4;7,4;0;0;0;5,9;9,2;0;0;19,3;0;0;0;0;0;54,9;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/02/1999;1;45,2;130;14;5;1;1;0;1638,30004882813;1;0;33,2;0;0;0;0;8,2;29,2;0;0;0;0;0;45,2;0;0;14,2;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2953008;1;01/03/1999;1;52,5;120,5;4;7;1;1;0;1638,30004882813;1;0;0;0;52,5;0;0;0;0;0;3,5;4,2;0;0;0;0;0;0;0;0;23,2;18,3;0;0;0;0;0;0;0;15,4;3,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/04/1999;1;69,9;204,9;3;12;1;1;0;1638,30004882813;1;14,5;46,4;69,9;0;3,9;7,8;10,2;17,3;0;0;15,4;0;4,2;0;0;3,4;8,7;0;0;0;0;0;0;0;0;0;0;0;3,2;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/05/1999;1;76,5;201,9;27;5;1;1;0;1638,30004882813;1;0;0;0;0;1,7;14,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,3;76,5;0;73,2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/06/1999;1;33,7;90,6;10;6;1;1;0;1638,30004882813;1;0;0;0;0;0;0;0;0;15,3;33,7;0;0;2,2;0;0;0;0;14,5;0;0;0;0;0;0;3,4;0;0;21,5;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/07/1999;1;49,5;231,4;3;11;1;1;0;1638,30004882813;1;0;8,5;49,5;0;0;0;5,7;0;0;0;0;0;0;0;0;17,9;16,7;2,9;22,3;48,7;0;0;0;0;0;0;40,5;0;0;2,5;16,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/08/1999;1;36,9;57,2;28;5;1;1;0;1638,30004882813;1;0;0;0;0;0;0;10,2;6,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,4;0;0;0;2,4;36,9;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/09/1999;1;65,2;151,9;8;10;1;1;0;1638,30004882813;1;5,2;0;34,5;2,3;4,2;0;0;65,2;7,4;0;0;0;0;12,3;4,5;0;0;0;0;0;0;0;0;0;0;0;4,9;0;11,4;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/10/1999;1;67,5;193,3;14;9;1;1;0;1638,30004882813;1;0;42,5;0;0;0;12,9;2,2;12,9;0;0;0;0;9,5;67,5;24,6;18,9;2,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/11/1999;1;67,9;90,8;5;6;1;1;0;1638,30004882813;1;0;0;6,3;5,9;67,9;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,4;0;3,7;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2953008;1;01/12/1999;1;30,5;63,3;14;4;1;1;0;1638,30004882813;1;0;0;10,7;0;0;0;0;14,9;0;0;0;0;0;30,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2953008;1;01/01/2000;1;36,8;166;31;9;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;6,2;9,3;0;0;19,2;11,7;10,5;29,4;0;0;0;0;0;0;30,4;12,5;0;0;0;0;36,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
